지점,지점명,일시,풍향(deg),풍속(KT),순간풍속(KT),시정(m),일기현상,전운량(1/8),1층 운량(1/8),2층 운량(1/8),3층 운량(1/8),4층 운량(1/8),1층 운형,2층 운형,3층 운형,4층 운형,1층 운고(FT),2층 운고(FT),3층 운고(FT),4층 운고(FT),기온(°C),이슬점온도(°C),해면기압(hPa),현지기압(hPa),강수량(mm)
113,인천공항,2026-01-23 07:00,150,3,,10000,,0,,,,,,,,,,,,,-11,-18,1028.7,1027.8,
113,인천공항,2026-01-23 08:00,130,3,,10000,,2,2,,,,6,,,,6000,,,,-9.5,-17.1,1028.9,1028,
113,인천공항,2026-01-23 09:00,100,3,,10000,,3,3,,,,6,,,,5500,,,,-7.1,-15.1,1028.9,1028,
113,인천공항,2026-01-23 10:00,120,3,,10000,,3,3,,,,6,,,,5000,,,,-5.2,-15.5,1028.8,1027.9,
113,인천공항,2026-01-23 11:00,130,5,,10000,,1,1,,,,6,,,,4000,,,,-4.1,-14.1,1028.7,1027.8,
113,인천공항,2026-01-23 12:00,120,4,,10000,,1,1,,,,6,,,,5500,,,,-3.5,-15.5,1028.1,1027.2,
113,인천공항,2026-01-23 13:00,190,4,,10000,,1,1,,,,0,,,,20000,,,,-1.9,-14.2,1027.1,1026.2,
113,인천공항,2026-01-23 14:00,200,4,,10000,,0,,,,,,,,,,,,,-1.9,-13.4,1026.5,1025.7,
113,인천공항,2026-01-23 15:00,170,5,,10000,,0,,,,,,,,,,,,,-1.8,-12.3,1026,1025.1,
113,인천공항,2026-01-23 16:00,150,5,,10000,,1,1,,,,6,,,,4500,,,,-1.9,-11.2,1025.4,1024.5,
113,인천공항,2026-01-23 17:00,150,3,,10000,,3,3,,,,6,,,,3000,,,,-2.7,-10.7,1024.9,1024,
113,인천공항,2026-01-23 18:00,120,4,,10000,,6,5,6,,,6,6,,,2500,4000,,,-2.9,-10.9,1024.6,1023.7,
113,인천공항,2026-01-23 19:00,180,8,,10000,70,7,5,7,,,6,6,,,2500,4000,,,-1.6,-6.4,1024.5,1023.7,0
113,인천공항,2026-01-23 20:00,120,5,,10000,22,7,4,7,,,7,6,,,1500,2500,,,-1.8,-4.7,1024.4,1023.5,0
113,인천공항,2026-01-23 21:00,130,6,,1500,70,8,4,8,,,7,6,,,1000,2500,,,-2,-3.2,1024.1,1023.2,0
113,인천공항,2026-01-23 22:00,300,4,,3000,10,8,4,8,,,7,6,,,1000,2500,,,-.8,-1.3,1024,1023.1,.8
113,인천공항,2026-01-23 23:00,290,5,,4000,10,8,4,8,,,7,6,,,1000,3000,,,-1.9,-2.6,1023.8,1022.9,
113,인천공항,2026-01-24 00:00,320,10,,7000,10,6,3,6,,,7,6,,,1000,3000,,,-2.6,-5.1,1023.6,1022.8,
113,인천공항,2026-01-24 01:00,330,15,,8000,10,2,2,,,,7,,,,1500,,,,-3.7,-6.5,1023.8,1022.9,
113,인천공항,2026-01-24 02:00,330,17,,10000,,2,2,,,,7,,,,1500,,,,-5.1,-10.2,1024.6,1023.7,
113,인천공항,2026-01-24 03:00,340,14,,10000,,2,2,,,,7,,,,1500,,,,-5.7,-13.7,1025.5,1024.6,
113,인천공항,2026-01-24 04:00,340,11,,10000,,0,,,,,,,,,,,,,-5.9,-12.8,1025.7,1024.8,
113,인천공항,2026-01-24 05:00,320,11,,10000,,0,,,,,,,,,,,,,-6.8,-13.7,1025.6,1024.7,
113,인천공항,2026-01-24 06:00,340,6,,10000,,0,,,,,,,,,,,,,-8,-14.2,1026,1025.1,
113,인천공항,2026-01-24 07:00,320,11,,10000,,0,,,,,,,,,,,,,-7.9,-17.3,1026.4,1025.5,
113,인천공항,2026-01-24 08:00,330,11,,10000,,0,,,,,,,,,,,,,-7.7,-17.6,1027.1,1026.2,
113,인천공항,2026-01-24 09:00,350,7,,10000,,0,,,,,,,,,,,,,-7.2,-19,1028.1,1027.2,
113,인천공항,2026-01-24 10:00,330,7,,10000,,0,,,,,,,,,,,,,-6,-16.7,1028.8,1027.9,
113,인천공항,2026-01-24 11:00,310,11,,10000,,0,,,,,,,,,,,,,-5.2,-17.9,1028.8,1027.9,
113,인천공항,2026-01-24 12:00,310,7,,10000,,0,,,,,,,,,,,,,-4.6,-16.3,1028.6,1027.7,
113,인천공항,2026-01-24 13:00,300,5,,10000,,0,,,,,,,,,,,,,-3.8,-15.6,1028.1,1027.2,
113,인천공항,2026-01-24 14:00,280,7,,10000,,1,1,,,,0,,,,20000,,,,-3.6,-16.2,1027.6,1026.7,
113,인천공항,2026-01-24 15:00,290,9,,10000,,1,1,,,,0,,,,20000,,,,-2.8,-13.7,1026.8,1026,
113,인천공항,2026-01-24 16:00,280,8,,10000,,2,2,,,,0,,,,20000,,,,-2.3,-12.6,1026.6,1025.7,
113,인천공항,2026-01-24 17:00,270,7,,10000,,1,1,,,,6,,,,3000,,,,-3.1,-11.9,1026.3,1025.4,
113,인천공항,2026-01-24 18:00,260,5,,10000,,1,1,,,,6,,,,3000,,,,-3.9,-11.1,1026.6,1025.7,
113,인천공항,2026-01-24 19:00,300,10,,10000,,0,,,,,,,,,,,,,-3.1,-11.6,1027.3,1026.4,
113,인천공항,2026-01-24 20:00,310,11,,10000,,0,,,,,,,,,,,,,-3.5,-12.7,1027.8,1026.9,
113,인천공항,2026-01-24 21:00,320,10,,10000,,0,,,,,,,,,,,,,-4.5,-12,1028.4,1027.5,
113,인천공항,2026-01-24 22:00,320,14,,10000,,0,,,,,,,,,,,,,-4.2,-11.3,1029,1028.1,
113,인천공항,2026-01-24 23:00,330,11,,10000,,0,,,,,,,,,,,,,-4.9,-12.7,1029.4,1028.5,
113,인천공항,2026-01-25 00:00,340,12,,10000,,0,,,,,,,,,,,,,-5.1,-15.7,1029.9,1029,
113,인천공항,2026-01-25 01:00,320,10,,10000,,0,,,,,,,,,,,,,-5.6,-15.2,1030.2,1029.3,
113,인천공항,2026-01-25 02:00,320,9,,10000,,0,,,,,,,,,,,,,-6.1,-14.8,1030.3,1029.4,
113,인천공항,2026-01-25 03:00,310,10,,10000,,0,,,,,,,,,,,,,-5.7,-15.5,1030.4,1029.5,
113,인천공항,2026-01-25 04:00,320,12,,10000,,0,,,,,,,,,,,,,-5.5,-15.9,1030.4,1029.5,
113,인천공항,2026-01-25 05:00,320,12,,10000,,0,,,,,,,,,,,,,-6.5,-18,1030.5,1029.6,
113,인천공항,2026-01-25 06:00,350,7,,10000,,0,,,,,,,,,,,,,-8,-17.9,1030.8,1029.9,
113,인천공항,2026-01-25 07:00,320,9,,10000,,0,,,,,,,,,,,,,-7.7,-17.8,1031.4,1030.5,
113,인천공항,2026-01-25 08:00,340,10,,10000,,0,,,,,,,,,,,,,-7.6,-18.4,1031.9,1031,
113,인천공항,2026-01-25 09:00,320,11,,10000,,0,,,,,,,,,,,,,-6.3,-17.9,1032.4,1031.5,
113,인천공항,2026-01-25 10:00,340,13,,10000,,0,,,,,,,,,,,,,-5.8,-18.4,1031.9,1031,
113,인천공항,2026-01-25 11:00,340,11,,10000,,0,,,,,,,,,,,,,-5.4,-19.9,1032.5,1031.6,
113,인천공항,2026-01-25 12:00,330,9,,10000,,0,,,,,,,,,,,,,-4.9,-19.2,1032.4,1031.5,
113,인천공항,2026-01-25 13:00,300,9,,10000,,0,,,,,,,,,,,,,-4.1,-18.5,1032.3,1031.4,
113,인천공항,2026-01-25 14:00,280,11,,10000,,0,,,,,,,,,,,,,-3.2,-16.2,1031.8,1030.9,
113,인천공항,2026-01-25 15:00,280,10,,10000,,0,,,,,,,,,,,,,-3.5,-16.6,1031.8,1030.9,
113,인천공항,2026-01-25 16:00,300,8,,10000,,1,1,,,,0,,,,20000,,,,-3.7,-15.5,1031.5,1030.6,
113,인천공항,2026-01-25 17:00,270,5,,10000,,0,,,,,,,,,,,,,-3.8,-15.5,1031.1,1030.2,
113,인천공항,2026-01-25 18:00,240,4,,10000,,0,,,,,,,,,,,,,-4.9,-15.7,1031,1030.1,
113,인천공항,2026-01-25 19:00,250,4,,10000,,0,,,,,,,,,,,,,-4.5,-15.4,1031.8,1030.9,
113,인천공항,2026-01-25 20:00,160,2,,10000,,0,,,,,,,,,,,,,-4.7,-15.2,1031.2,1030.3,
113,인천공항,2026-01-25 21:00,320,2,,10000,,1,1,,,,0,,,,20000,,,,-5.8,-14.7,1031.7,1030.8,
113,인천공항,2026-01-25 22:00,10,5,,10000,,2,2,,,,0,,,,20000,,,,-5.3,-14.5,1031.7,1030.8,
113,인천공항,2026-01-25 23:00,10,5,,10000,,1,1,,,,0,,,,20000,,,,-5.5,-14.3,1031.6,1030.7,
113,인천공항,2026-01-26 00:00,50,6,,10000,,1,1,,,,0,,,,20000,,,,-6.7,-14.3,1029.9,1029,
113,인천공항,2026-01-26 01:00,60,5,,10000,,2,2,,,,0,,,,20000,,,,-6.7,-12.9,1029.8,1028.9,
113,인천공항,2026-01-26 02:00,50,4,,10000,,1,1,,,,0,,,,20000,,,,-7.4,-13.7,1030.3,1029.4,
113,인천공항,2026-01-26 03:00,50,4,,10000,,2,2,,,,0,,,,20000,,,,-7.6,-13.6,1030.5,1029.6,
113,인천공항,2026-01-26 04:00,50,5,,10000,,3,3,,,,0,,,,20000,,,,-7.3,-14.1,1030.2,1029.3,
113,인천공항,2026-01-26 05:00,50,6,,10000,,5,5,,,,0,,,,20000,,,,-7.1,-14,1030,1029.1,
113,인천공항,2026-01-26 06:00,50,5,,10000,,4,4,,,,0,,,,20000,,,,-7.5,-13.6,1029.6,1028.7,
113,인천공항,2026-01-26 07:00,50,5,,10000,,3,3,,,,0,,,,20000,,,,-7.8,-13.4,1029.5,1028.6,
113,인천공항,2026-01-26 08:00,50,3,,10000,,4,4,,,,0,,,,20000,,,,-7.5,-12.4,1029.2,1028.3,
113,인천공항,2026-01-26 09:00,40,5,,10000,,6,4,6,,,3,0,,,12000,20000,,,-6.2,-12.7,1029,1028.1,
113,인천공항,2026-01-26 10:00,30,2,,10000,,6,6,,,,3,,,,12000,,,,-4.9,-12.3,1029.5,1028.6,
113,인천공항,2026-01-26 11:00,190,4,,10000,,6,6,,,,3,,,,12000,,,,-2.9,-10.3,1029.3,1028.4,
113,인천공항,2026-01-26 12:00,290,3,,10000,,6,6,,,,3,,,,12000,,,,-2.5,-10.1,1028.4,1027.5,
113,인천공항,2026-01-26 13:00,320,6,,10000,,6,6,,,,3,,,,8000,,,,-2.4,-11.5,1027.7,1026.8,
113,인천공항,2026-01-26 14:00,330,6,,10000,,4,4,,,,3,,,,9000,,,,-2.2,-14,1026.4,1025.5,
113,인천공항,2026-01-26 15:00,320,3,,10000,,4,4,,,,3,,,,9000,,,,-1.7,-14.2,1025.5,1024.7,
113,인천공항,2026-01-26 16:00,290,4,,10000,,2,2,,,,0,,,,20000,,,,-1.7,-15.9,1025.3,1024.4,
113,인천공항,2026-01-26 17:00,280,7,,10000,,3,3,,,,0,,,,20000,,,,-2.7,-12.7,1024.9,1024,
113,인천공항,2026-01-26 18:00,280,7,,10000,,4,4,,,,0,,,,20000,,,,-3.7,-11.7,1025.2,1024.3,
113,인천공항,2026-01-26 19:00,260,5,,10000,,5,1,5,,,3,0,,,8000,20000,,,-3.4,-10.6,1025.5,1024.6,
113,인천공항,2026-01-26 20:00,250,4,,10000,,6,3,6,,,3,0,,,8000,20000,,,-3.5,-10.1,1025.8,1024.9,
113,인천공항,2026-01-26 21:00,280,2,,10000,,6,4,5,6,,6,3,0,,3500,7000,20000,,-2.7,-8.1,1025.9,1025,
113,인천공항,2026-01-26 22:00,10,3,,10000,,7,1,5,7,,6,6,0,,2000,4000,20000,,-2.9,-7,1026.1,1025.2,
113,인천공항,2026-01-26 23:00,300,11,,10000,,7,5,7,,,6,0,,,2500,20000,,,-.7,-5.1,1025.8,1024.9,
113,인천공항,2026-01-27 00:00,320,16,,10000,,6,5,6,,,6,0,,,2000,20000,,,-2,-6.9,1026.1,1025.2,
113,인천공항,2026-01-27 01:00,320,15,,10000,,3,3,,,,6,,,,3000,,,,-3.2,-8.8,1025.7,1024.9,
113,인천공항,2026-01-27 02:00,340,12,,10000,,0,,,,,,,,,,,,,-3.6,-10.3,1025.9,1025,
113,인천공항,2026-01-27 03:00,360,8,,10000,,2,2,,,,6,,,,3500,,,,-3.8,-10.5,1025.8,1025,
113,인천공항,2026-01-27 04:00,340,6,,10000,,1,1,,,,6,,,,3500,,,,-4.7,-11.3,1026,1025.1,
113,인천공항,2026-01-27 05:00,330,9,,10000,,0,,,,,,,,,,,,,-5.3,-11.3,1026.1,1025.2,
113,인천공항,2026-01-27 06:00,310,14,,10000,,0,,,,,,,,,,,,,-4.6,-12.8,1026.5,1025.6,
113,인천공항,2026-01-27 07:00,330,17,,10000,,0,,,,,,,,,,,,,-5.2,-14.2,1027,1026.1,
113,인천공항,2026-01-27 08:00,330,16,,10000,,0,,,,,,,,,,,,,-5.5,-15.3,1027.7,1026.8,
113,인천공항,2026-01-27 09:00,340,12,,10000,,0,,,,,,,,,,,,,-4.7,-15,1028.2,1027.3,
113,인천공항,2026-01-27 10:00,330,13,,10000,,0,,,,,,,,,,,,,-3.9,-15.8,1028.4,1027.5,
113,인천공항,2026-01-27 11:00,320,11,,10000,,0,,,,,,,,,,,,,-3,-15.9,1028.8,1027.9,
113,인천공항,2026-01-27 12:00,310,12,,10000,,0,,,,,,,,,,,,,-2.8,-17.1,1028.6,1027.7,
113,인천공항,2026-01-27 13:00,320,11,,10000,,0,,,,,,,,,,,,,-2.2,-15.9,1027.7,1026.8,
113,인천공항,2026-01-27 14:00,320,12,,10000,,0,,,,,,,,,,,,,-1.8,-16.8,1027,1026.1,
113,인천공항,2026-01-27 15:00,280,10,,10000,,0,,,,,,,,,,,,,-1.8,-15.2,1026.8,1025.9,
113,인천공항,2026-01-27 16:00,270,11,,10000,,0,,,,,,,,,,,,,-1.9,-14.8,1026.8,1025.9,
113,인천공항,2026-01-27 17:00,290,10,,10000,,0,,,,,,,,,,,,,-2.4,-14.3,1026.8,1025.9,
113,인천공항,2026-01-27 18:00,290,12,,10000,,0,,,,,,,,,,,,,-3.3,-13.6,1027.2,1026.3,
113,인천공항,2026-01-27 19:00,320,14,,10000,,1,1,,,,0,,,,20000,,,,-4,-13.9,1027.7,1026.9,
113,인천공항,2026-01-27 20:00,320,13,,10000,,0,,,,,,,,,,,,,-5.1,-14.6,1028.5,1027.6,
113,인천공항,2026-01-27 21:00,330,16,,10000,,1,1,,,,0,,,,20000,,,,-5.9,-15.5,1029,1028.1,
113,인천공항,2026-01-27 22:00,330,15,,10000,,1,1,,,,0,,,,20000,,,,-6.3,-16.2,1029.5,1028.6,
113,인천공항,2026-01-27 23:00,330,13,,10000,,1,1,,,,0,,,,20000,,,,-6.3,-16.4,1030,1029.1,
113,인천공항,2026-01-28 00:00,340,12,,10000,,0,,,,,,,,,,,,,-6.2,-16.7,1030.4,1029.5,
113,인천공항,2026-01-28 01:00,340,13,,10000,,1,1,,,,0,,,,20000,,,,-6,-15.8,1030.3,1029.4,
113,인천공항,2026-01-28 02:00,330,13,,10000,,0,,,,,,,,,,,,,-6.2,-16.8,1030.4,1029.5,
113,인천공항,2026-01-28 03:00,330,11,,10000,,0,,,,,,,,,,,,,-6.7,-16.5,1030.5,1029.6,
113,인천공항,2026-01-28 04:00,330,12,,10000,,0,,,,,,,,,,,,,-6.5,-17.5,1030.2,1029.3,
113,인천공항,2026-01-28 05:00,340,13,,10000,,0,,,,,,,,,,,,,-6.5,-19.1,1030.2,1029.3,
113,인천공항,2026-01-28 06:00,330,12,,10000,,0,,,,,,,,,,,,,-6.9,-17.9,1030.7,1029.8,
113,인천공항,2026-01-28 07:00,330,12,,10000,,0,,,,,,,,,,,,,-7.1,-18.2,1031.5,1030.6,
113,인천공항,2026-01-28 08:00,310,12,,10000,,0,,,,,,,,,,,,,-7,-18.2,1032,1031.1,
113,인천공항,2026-01-28 09:00,320,13,,10000,,0,,,,,,,,,,,,,-6,-18.5,1032.4,1031.5,
113,인천공항,2026-01-28 10:00,320,12,,10000,,0,,,,,,,,,,,,,-5,-17.1,1032.6,1031.7,
113,인천공항,2026-01-28 11:00,320,11,,10000,,0,,,,,,,,,,,,,-4.8,-17.6,1032.5,1031.6,
113,인천공항,2026-01-28 12:00,330,11,,10000,,0,,,,,,,,,,,,,-3.8,-16.8,1031.7,1030.8,
113,인천공항,2026-01-28 13:00,310,9,,10000,,0,,,,,,,,,,,,,-3.5,-16.5,1030.7,1029.8,
113,인천공항,2026-01-28 14:00,300,8,,10000,,0,,,,,,,,,,,,,-2.2,-17.2,1030.2,1029.3,
113,인천공항,2026-01-28 15:00,330,7,,10000,,0,,,,,,,,,,,,,-1.9,-16.9,1030,1029.1,
113,인천공항,2026-01-28 16:00,270,9,,10000,,0,,,,,,,,,,,,,-2.2,-15.8,1030,1029.1,
113,인천공항,2026-01-28 17:00,280,7,,10000,,0,,,,,,,,,,,,,-2.5,-15.3,1029.8,1028.9,
113,인천공항,2026-01-28 18:00,290,7,,10000,,0,,,,,,,,,,,,,-4,-14.9,1030.1,1029.2,
113,인천공항,2026-01-28 19:00,290,8,,10000,,0,,,,,,,,,,,,,-3.6,-13.6,1030.4,1029.5,
113,인천공항,2026-01-28 20:00,300,6,,10000,,0,,,,,,,,,,,,,-4.5,-13.3,1030.4,1029.5,
113,인천공항,2026-01-28 21:00,310,8,,10000,,0,,,,,,,,,,,,,-4.2,-13,1030.6,1029.7,
113,인천공항,2026-01-28 22:00,290,8,,10000,,0,,,,,,,,,,,,,-3.8,-12,1030.8,1029.9,
113,인천공항,2026-01-28 23:00,310,12,,10000,,0,,,,,,,,,,,,,-3.7,-12.9,1031,1030.1,
113,인천공항,2026-01-29 00:00,320,12,,10000,,0,,,,,,,,,,,,,-4.4,-13.4,1030.9,1030,
113,인천공항,2026-01-29 01:00,350,9,,10000,,0,,,,,,,,,,,,,-5.3,-15,1031.1,1030.2,
113,인천공항,2026-01-29 02:00,360,7,,10000,,0,,,,,,,,,,,,,-6,-16.1,1031.3,1030.4,
113,인천공항,2026-01-29 03:00,360,3,,10000,,1,1,,,,3,,,,7000,,,,-6.5,-16,1031.5,1030.6,
113,인천공항,2026-01-29 04:00,80,1,,10000,,3,3,,,,3,,,,8000,,,,-7,-15.3,1031.3,1030.4,
113,인천공항,2026-01-29 05:00,110,2,,10000,,3,1,3,,,6,3,,,3000,8000,,,-8,-15.3,1031,1030.1,
113,인천공항,2026-01-29 06:00,100,2,,10000,,1,1,,,,3,,,,9000,,,,-8.3,-15.9,1030.9,1030,
113,인천공항,2026-01-29 07:00,140,2,,10000,,0,,,,,,,,,,,,,-8.7,-16.6,1031.2,1030.3,
113,인천공항,2026-01-29 08:00,130,2,,10000,,0,,,,,,,,,,,,,-10,-15.4,1031.9,1030.9,
113,인천공항,2026-01-29 09:00,30,2,,10000,,0,,,,,,,,,,,,,-5.5,-13.1,1032.1,1031.2,
113,인천공항,2026-01-29 10:00,350,4,,10000,,0,,,,,,,,,,,,,-3.9,-13.3,1032.4,1031.5,
113,인천공항,2026-01-29 11:00,330,8,,10000,,0,,,,,,,,,,,,,-3.3,-11.9,1032.5,1031.6,
113,인천공항,2026-01-29 12:00,310,7,,10000,,0,,,,,,,,,,,,,-2.8,-13.4,1032.2,1031.3,
113,인천공항,2026-01-29 13:00,310,8,,10000,,0,,,,,,,,,,,,,-2.4,-16.1,1031.6,1030.7,
113,인천공항,2026-01-29 14:00,270,11,,10000,,0,,,,,,,,,,,,,-2.9,-13.4,1030.8,1029.9,
113,인천공항,2026-01-29 15:00,280,10,,10000,,0,,,,,,,,,,,,,-2.3,-14.2,1030.8,1029.9,
113,인천공항,2026-01-29 16:00,280,10,,10000,,0,,,,,,,,,,,,,-1.8,-14.5,1030.8,1029.9,
113,인천공항,2026-01-29 17:00,280,10,,10000,,0,,,,,,,,,,,,,-2.1,-16,1030.7,1029.8,
113,인천공항,2026-01-29 18:00,300,11,,10000,,0,,,,,,,,,,,,,-3,-16.5,1030.8,1029.9,
113,인천공항,2026-01-29 19:00,310,14,,10000,,0,,,,,,,,,,,,,-3.5,-16.4,1031.7,1030.8,
113,인천공항,2026-01-29 20:00,320,18,,10000,,0,,,,,,,,,,,,,-5.2,-17.2,1032.3,1031.4,
113,인천공항,2026-01-29 21:00,330,19,,10000,,0,,,,,,,,,,,,,-6.1,-16.7,1032.3,1031.4,
113,인천공항,2026-01-29 22:00,340,13,,10000,,0,,,,,,,,,,,,,-6.5,-17.7,1032.6,1031.7,
113,인천공항,2026-01-29 23:00,340,12,,10000,,0,,,,,,,,,,,,,-6.6,-18.6,1032.6,1031.7,
113,인천공항,2026-01-30 00:00,360,11,,10000,,0,,,,,,,,,,,,,-6.4,-19,1032.4,1031.5,
113,인천공항,2026-01-30 01:00,350,5,,10000,,0,,,,,,,,,,,,,-7.1,-18.4,1032.6,1031.7,
113,인천공항,2026-01-30 02:00,330,10,,10000,,0,,,,,,,,,,,,,-7,-17.1,1032.7,1031.8,
113,인천공항,2026-01-30 03:00,310,9,,10000,,0,,,,,,,,,,,,,-7.1,-17,1032.8,1031.9,
113,인천공항,2026-01-30 04:00,330,12,,10000,,0,,,,,,,,,,,,,-7.4,-17.5,1032.5,1031.6,
113,인천공항,2026-01-30 05:00,330,13,,10000,,0,,,,,,,,,,,,,-7.5,-18.2,1033,1032.1,
113,인천공항,2026-01-30 06:00,320,10,,10000,,3,3,,,,0,,,,20000,,,,-8,-17.1,1033.1,1032.2,
113,인천공항,2026-01-30 07:00,330,14,,10000,,3,3,,,,0,,,,20000,,,,-8.1,-17,1033.3,1032.4,
113,인천공항,2026-01-30 08:00,330,12,,10000,,1,1,,,,0,,,,20000,,,,-8.3,-17.2,1033.5,1032.6,
113,인천공항,2026-01-30 09:00,340,12,,10000,,3,3,,,,0,,,,18000,,,,-7.4,-18.1,1033.4,1032.5,
113,인천공항,2026-01-30 10:00,330,10,,10000,,2,2,,,,0,,,,18000,,,,-6.6,-17.9,1033.8,1032.9,
113,인천공항,2026-01-30 11:00,320,10,,10000,,2,2,,,,0,,,,18000,,,,-6.3,-17.1,1033.9,1033,
113,인천공항,2026-01-30 12:00,300,9,,10000,,6,6,,,,0,,,,20000,,,,-6.1,-17.2,1033.4,1032.5,
113,인천공항,2026-01-30 13:00,330,10,,10000,,6,6,,,,0,,,,17000,,,,-4.8,-16.8,1032.3,1031.4,
113,인천공항,2026-01-30 14:00,310,10,,10000,,6,6,,,,0,,,,17000,,,,-4.6,-16.6,1031.6,1030.7,
113,인천공항,2026-01-30 15:00,310,11,,10000,,6,6,,,,0,,,,16000,,,,-4,-15,1031.5,1030.6,
113,인천공항,2026-01-30 16:00,310,8,,10000,,4,4,,,,0,,,,20000,,,,-3.7,-16.6,1031.1,1030.2,
113,인천공항,2026-01-30 17:00,320,8,,10000,,1,1,,,,0,,,,20000,,,,-4,-16.5,1031,1030.1,
113,인천공항,2026-01-30 18:00,330,6,,10000,,0,,,,,,,,,,,,,-5.6,-16.6,1031,1030.1,
113,인천공항,2026-01-30 19:00,330,5,,10000,,1,1,,,,0,,,,20000,,,,-6.2,-16.3,1031.9,1031,
113,인천공항,2026-01-30 20:00,10,5,,10000,,1,1,,,,0,,,,20000,,,,-5.1,-15.4,1031,1030.1,
113,인천공항,2026-01-30 21:00,340,5,,10000,,0,,,,,,,,,,,,,-6.6,-16.6,1031,1030.1,
113,인천공항,2026-01-30 22:00,350,7,,10000,,0,,,,,,,,,,,,,-6,-15.5,1031.1,1030.2,
113,인천공항,2026-01-30 23:00,340,6,,10000,,0,,,,,,,,,,,,,-6.9,-14.9,1030.9,1030,
113,인천공항,2026-01-31 00:00,340,8,,10000,,0,,,,,,,,,,,,,-6.9,-16.2,1031.2,1030.3,
113,인천공항,2026-01-31 01:00,350,5,,10000,,0,,,,,,,,,,,,,-7.8,-16.7,1031.5,1030.5,
113,인천공항,2026-01-31 02:00,340,10,,10000,,0,,,,,,,,,,,,,-7.1,-16.3,1031.3,1030.4,
113,인천공항,2026-01-31 03:00,350,7,,10000,,0,,,,,,,,,,,,,-7.3,-16.2,1031.3,1030.4,
113,인천공항,2026-01-31 04:00,350,5,,10000,,2,2,,,,3,,,,11000,,,,-7.7,-15.7,1030.9,1030,
113,인천공항,2026-01-31 05:00,350,5,,10000,,7,7,,,,3,,,,11000,,,,-7.4,-15.8,1030.9,1030,
113,인천공항,2026-01-31 06:00,360,3,,10000,,7,7,,,,3,,,,10000,,,,-7.4,-15.5,1030.6,1029.7,
113,인천공항,2026-01-31 07:00,30,2,,10000,,2,2,,,,3,,,,9000,,,,-8.6,-15.6,1030.5,1029.5,
113,인천공항,2026-01-31 08:00,10,2,,10000,,3,3,,,,3,,,,9000,,,,-8.3,-15.3,1030.7,1029.8,
113,인천공항,2026-01-31 09:00,310,2,,10000,,0,,,,,,,,,,,,,-5.8,-15.6,1030.9,1030,
113,인천공항,2026-01-31 10:00,350,2,,10000,,0,,,,,,,,,,,,,-4.3,-18.1,1030.9,1030,
113,인천공항,2026-01-31 11:00,360,3,,10000,,0,,,,,,,,,,,,,-3.2,-18.3,1030.9,1030,
113,인천공항,2026-01-31 12:00,300,5,,10000,,1,1,,,,6,,,,6000,,,,-2.1,-17.8,1030.6,1029.7,
113,인천공항,2026-01-31 13:00,290,6,,10000,,0,,,,,,,,,,,,,-2.2,-16,1029.7,1028.8,
113,인천공항,2026-01-31 14:00,270,9,,10000,,0,,,,,,,,,,,,,-2,-14.7,1028.9,1028,
113,인천공항,2026-01-31 15:00,280,7,,10000,,0,,,,,,,,,,,,,-1.8,-13.3,1028.4,1027.5,
113,인천공항,2026-01-31 16:00,280,8,,10000,,0,,,,,,,,,,,,,-1,-10.1,1028.2,1027.3,
113,인천공항,2026-01-31 17:00,250,8,,10000,,0,,,,,,,,,,,,,-.8,-9.5,1027.9,1027.1,
113,인천공항,2026-01-31 18:00,270,8,,10000,,0,,,,,,,,,,,,,-1.6,-8.8,1027.8,1026.9,
113,인천공항,2026-01-31 19:00,270,9,,10000,,0,,,,,,,,,,,,,-1.5,-7.8,1027.9,1027,
113,인천공항,2026-01-31 20:00,290,6,,10000,,2,2,,,,6,,,,4500,,,,-2.2,-7.4,1027.6,1026.7,
113,인천공항,2026-01-31 21:00,310,8,,10000,,6,6,,,,6,,,,4000,,,,-1.2,-7.5,1027.8,1026.9,
113,인천공항,2026-01-31 22:00,330,8,,10000,,7,7,,,,6,,,,4000,,,,-1.9,-7.4,1027.6,1026.7,
113,인천공항,2026-01-31 23:00,330,9,,10000,70,8,8,,,,6,,,,3000,,,,-1.9,-7.7,1027.7,1026.8,0
113,인천공항,2026-02-01 00:00,290,5,,10000,70,8,8,,,,6,,,,3000,,,,-2.1,-7.5,1027.7,1026.8,0
113,인천공항,2026-02-01 01:00,300,6,,10000,22,7,7,,,,6,,,,3000,,,,-3.1,-7.9,1027.6,1026.8,0
113,인천공항,2026-02-01 02:00,320,9,,10000,,6,6,,,,6,,,,3000,,,,-4.1,-8.6,1027.8,1026.9,
113,인천공항,2026-02-01 03:00,340,9,,10000,,0,,,,,,,,,,,,,-4.2,-10,1027.8,1027,
113,인천공항,2026-02-01 04:00,330,5,,10000,,0,,,,,,,,,,,,,-5.9,-11.2,1027.8,1026.9,
113,인천공항,2026-02-01 05:00,330,9,,10000,,0,,,,,,,,,,,,,-5.8,-11.3,1027.7,1026.8,
113,인천공항,2026-02-01 06:00,330,6,,10000,,0,,,,,,,,,,,,,-6,-11.1,1027.4,1026.5,
113,인천공항,2026-02-01 07:00,340,5,,10000,,0,,,,,,,,,,,,,-5.6,-10.6,1027.4,1026.5,
113,인천공항,2026-02-01 08:00,320,5,,10000,,0,,,,,,,,,,,,,-5.3,-10.4,1027.6,1026.7,
